Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,Dividend Yield - Common Stock - Gross - Issue Specific - %,Dividend Yield - Common Stock - Net - Issue Specific - %,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Revenues - Company Reported,Non-GAAP Income from Operations - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,Free Cash Flow,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items),Return on Invested Capital - %,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Debt Service,Debt Service Percentage of Normalized after Tax Profit,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,Asset Turnover,Income before Tax Margin - %,Pretax ROA - %,Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt,Pretax ROE - %,Tax Complement,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Earnings Retention Rate,Reinvestment Rate - %,Net Income after Tax per Employee,Sales per Employee,Total Assets per Employee,Current Ratio,Quick Ratio,Working Capital to Total Assets,Accounts Receivable Turnover,Average Receivables Collection Days,Payables Turnover,Average Payables Payment Days,Inventory Turnover,Average Inventory Days,Average Net Trade Cycle Days
2020-02-07,CVS,CVS Health Corp,10.2683,18.6945,28.6992,41.8895,58.6677,77.6152,90.8578,95.9123,99.8651,103.0231,61.1436882019043,61.59654009142796,60.66520417053681,60.707928752847195,6611300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-10,CVS,CVS Health Corp,10.5733,18.4133,27.1654,39.481,56.9709,75.3701,88.2292,93.1868,97.099,100.2495,62.58769226074219,62.65604898405067,60.887359511293155,61.13514774414447,8760200.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-11,CVS,CVS Health Corp,9.8933,17.8281,26.9374,39.3772,55.5795,74.0641,86.9737,91.9951,95.963,99.1624,63.100341796875,63.33958376087493,62.741478850875104,63.0661634421815,7933600.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-12,CVS,CVS Health Corp,9.2954,16.4221,24.7309,36.161,51.9535,71.0609,84.3966,89.7206,93.9198,97.2989,63.01492691040039,64.29658644078141,62.066498336409836,63.80955607999093,13500800.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-13,CVS,CVS Health Corp,9.2885,16.6748,25.6604,37.0995,52.2028,72.1986,86.1448,91.7124,96.0648,99.5382,61.5196418762207,63.313963460505974,61.46837759402438,62.75857650090782,8553900.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-14,CVS,CVS Health Corp,9.0836,16.1256,25.1246,37.2055,52.75,72.3844,86.0798,91.5186,95.7812,99.1948,60.981361389160156,61.54528817965371,60.04147254024203,61.50257010761209,7655100.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-18,CVS,CVS Health Corp,10.2307,17.303,25.4268,37.4381,53.5598,71.2851,83.6615,88.5515,92.4604,95.6411,61.5196418762207,61.5196418762207,60.5797597624385,60.827547991147085,4844000.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-19,CVS,CVS Health Corp,9.9657,17.0244,25.4247,37.0313,52.8723,70.7166,83.1709,88.1164,92.0686,95.2852,61.33167266845703,61.9981345050018,61.229144089823514,61.78452460770634,4831600.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-20,CVS,CVS Health Corp,9.238,16.3249,25.2452,37.2088,52.7699,71.0082,83.7358,88.7936,92.8187,96.0824,61.4683723449707,61.71616055251957,60.28924180429987,61.09241692401997,5719300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-21,CVS,CVS Health Corp,9.8287,16.8952,26.1976,38.5689,53.8568,72.1676,84.9442,89.9825,93.9841,97.223,61.10097122192383,61.34875946223476,60.67375146666831,61.135149584607,5186200.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-24,CVS,CVS Health Corp,10.6963,18.7467,28.7921,41.6374,59.9945,78.215,90.9272,95.7184,99.4946,102.5321,58.03351593017578,59.7594869738335,57.862630677014714,59.32372110376186,9637600.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-25,CVS,CVS Health Corp,11.878,20.6546,30.8265,45.0447,64.2603,82.5291,95.2747,99.9263,103.5669,106.4774,54.96609878540039,58.41803541054106,54.76102859620717,58.30695409501393,15062300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-26,CVS,CVS Health Corp,11.8414,20.0693,31.9542,46.5385,66.4829,84.1372,96.4586,100.8502,104.3037,107.075,53.53064727783203,55.70946455141549,53.44520135413959,55.23952663853628,16872600.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-27,CVS,CVS Health Corp,11.8992,20.8746,32.4723,47.1285,69.2847,86.9187,99.2291,103.5104,106.8604,109.537,50.69389724731445,52.5480294031944,50.69389724731445,52.5480294031944,22059900.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-02-28,CVS,CVS Health Corp,12.2301,21.309,35.1713,50.7455,73.1681,90.4338,102.486,106.5209,109.6719,112.1837,50.56572723388672,50.702437416380526,48.78849160203936,48.9508371846074,23726000.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-02,CVS,CVS Health Corp,13.9306,24.1228,34.8158,49.9169,71.6433,89.1755,101.4128,105.57,108.818,111.4072,54.709754943847656,54.743933302863,51.14674413190529,51.83883797511347,15909500.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-03,CVS,CVS Health Corp,12.7164,21.9504,33.6738,49.1779,70.1982,88.0916,100.5729,104.8875,108.2508,110.9293,53.4366455078125,56.09395279453459,52.42840666733091,55.171156597716354,14989700.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-04,CVS,CVS Health Corp,10.8907,18.7517,29.7476,43.3662,61.8373,80.1603,92.9206,97.6297,101.3375,104.3175,56.42718505859375,57.23036027030531,55.39331405142036,56.9056690899848,14690700.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-05,CVS,CVS Health Corp,11.1937,20.1182,32.646,47.4655,67.2641,84.7395,96.9165,101.1908,104.5621,107.2741,54.991722106933594,55.91451825368793,54.367981715632354,54.63285585227544,8581800.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-06,CVS,CVS Health Corp,13.6149,23.5299,35.874,52.7598,73.051,92.0871,105.3374,109.8341,113.2779,115.9787,54.81230163574219,55.615470426801906,53.14614376410058,53.462285503414314,11683300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-09,CVS,CVS Health Corp,19.4267,33.1531,51.3528,71.0947,81.1047,109.6941,129.4438,136.2434,141.0107,144.4471,52.37714385986328,53.95785898594004,50.92459597029455,51.05276320680258,13484500.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-10,CVS,CVS Health Corp,14.7593,25.3898,39.9732,52.5789,72.9276,91.1476,103.8372,108.2428,111.7463,114.5697,53.487918853759766,54.137294789578426,50.46320507920559,53.624629062443404,13274300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-11,CVS,CVS Health Corp,15.3273,26.3186,41.3818,54.3844,75.3512,93.9188,106.761,111.1514,114.608,117.3672,52.38568878173828,53.829690414706924,51.24928264179118,52.308789093625855,12099100.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-12,CVS,CVS Health Corp,16.1174,27.6541,43.4562,57.0916,79.061,98.2318,111.3163,115.6749,119.0629,121.7404,46.65239715576172,49.540403687325075,45.71251497408451,48.81413138870433,16856700.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-13,CVS,CVS Health Corp,14.7351,25.2512,39.6534,52.0887,72.1735,90.1559,102.6943,107.0879,110.5786,113.3962,50.958778381347656,51.095488590079455,46.53278089194155,49.09609975023411,15473500.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-16,CVS,CVS Health Corp,15.6666,26.8964,42.2497,55.4894,76.8135,95.5605,108.4581,112.8282,116.2497,118.9736,44.68718719482422,48.60906480543841,44.61028750601107,45.866314670149755,13566000.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-17,CVS,CVS Health Corp,14.8137,25.382,39.8367,52.3001,72.49,90.5344,103.124,107.5215,111.014,113.831,49.557491302490234,50.625540684009415,44.97769503302747,45.82359157733901,15473700.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-18,CVS,CVS Health Corp,17.2337,29.5592,46.3762,60.8462,84.1912,104.2289,117.6943,122.0484,125.3499,127.9186,48.85685348510742,50.958773985319446,45.336563469374894,46.43878800619015,17953700.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-03-19,CVS,CVS Health Corp,16.4797,28.2631,44.3283,58.1437,80.4518,99.862,113.0046,117.3658,120.7151,123.3542,47.3188591003418,50.505917955149926,46.25935271580076,48.53216159191131,16247100.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
